row_id,row_number,pdf_viewer_page,printed_page,page_local_row,region_image,arc_raw_pdf,arc_normalized,chord_raw_pdf_columns,chord_normalized,modern_formula_chord,difference_raw_pdf_columns,sixtieths_normalized,modern_formula_sixtieths_per_arc_minute,page_assignment_status,pdf_transcription_status,numeric_check_status,english_witness_status,notes
I.11.r168,168,,,,,,84°,,,"80;17,44",,,"0;00,46,46",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r169,169,,,,,,84°30′,,,"80;41,02",,,"0;00,46,36",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r170,170,,,,,,85°,,,"81;04,15",,,"0;00,46,26",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r171,171,,,,,,85°30′,,,"81;27,22",,,"0;00,46,14",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r172,172,,,,,,86°,,,"81;50,23",,,"0;00,46,02",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r173,173,,,,,,86°30′,,,"82;13,19",,,"0;00,45,52",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r174,174,,,,,,87°,,,"82;36,09",,,"0;00,45,40",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r175,175,,,,,,87°30′,,,"82;58,54",,,"0;00,45,30",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r176,176,,,,,,88°,,,"83;21,32",,,"0;00,45,16",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r177,177,,,,,,88°30′,,,"83;44,05",,,"0;00,45,06",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r178,178,,,,,,89°,,,"84;06,33",,,"0;00,44,56",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r179,179,,,,,,89°30′,,,"84;28,54",,,"0;00,44,42",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r180,180,,,,,,90°,,,"84;51,10",,,"0;00,44,32",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r181,181,,,,,,90°30′,,,"85;13,20",,,"0;00,44,20",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r182,182,,,,,,91°,,,"85;35,24",,,"0;00,44,08",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r183,183,,,,,,91°30′,,,"85;57,22",,,"0;00,43,56",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r184,184,,,,,,92°,,,"86;19,15",,,"0;00,43,46",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r185,185,,,,,,92°30′,,,"86;41,01",,,"0;00,43,32",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r186,186,,,,,,93°,,,"87;02,42",,,"0;00,43,22",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r187,187,,,,,,93°30′,,,"87;24,16",,,"0;00,43,08",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r188,188,,,,,,94°,,,"87;45,45",,,"0;00,42,58",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r189,189,,,,,,94°30′,,,"88;07,07",,,"0;00,42,44",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r190,190,,,,,,95°,,,"88;28,24",,,"0;00,42,34",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r191,191,,,,,,95°30′,,,"88;49,34",,,"0;00,42,20",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r192,192,,,,,,96°,,,"89;10,39",,,"0;00,42,10",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r193,193,,,,,,96°30′,,,"89;31,37",,,"0;00,41,56",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r194,194,,,,,,97°,,,"89;52,29",,,"0;00,41,44",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r195,195,,,,,,97°30′,,,"90;13,15",,,"0;00,41,32",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r196,196,,,,,,98°,,,"90;33,55",,,"0;00,41,20",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r197,197,,,,,,98°30′,,,"90;54,28",,,"0;00,41,06",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r198,198,,,,,,99°,,,"91;14,55",,,"0;00,40,54",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r199,199,,,,,,99°30′,,,"91;35,16",,,"0;00,40,42",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r200,200,,,,,,100°,,,"91;55,31",,,"0;00,40,30",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r201,201,,,,,,100°30′,,,"92;15,40",,,"0;00,40,18",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r202,202,,,,,,101°,,,"92;35,42",,,"0;00,40,04",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r203,203,,,,,,101°30′,,,"92;55,38",,,"0;00,39,52",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r204,204,,,,,,102°,,,"93;15,27",,,"0;00,39,38",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r205,205,,,,,,102°30′,,,"93;35,10",,,"0;00,39,26",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r206,206,,,,,,103°,,,"93;54,47",,,"0;00,39,14",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r207,207,,,,,,103°30′,,,"94;14,17",,,"0;00,39,00",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r208,208,,,,,,104°,,,"94;33,41",,,"0;00,38,48",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r209,209,,,,,,104°30′,,,"94;52,58",,,"0;00,38,34",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r210,210,,,,,,105°,,,"95;12,09",,,"0;00,38,22",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r211,211,,,,,,105°30′,,,"95;31,13",,,"0;00,38,08",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r212,212,,,,,,106°,,,"95;50,11",,,"0;00,37,56",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r213,213,,,,,,106°30′,,,"96;09,02",,,"0;00,37,42",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r214,214,,,,,,107°,,,"96;27,46",,,"0;00,37,28",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r215,215,,,,,,107°30′,,,"96;46,24",,,"0;00,37,16",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r216,216,,,,,,108°,,,"97;04,55",,,"0;00,37,02",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r217,217,,,,,,108°30′,,,"97;23,20",,,"0;00,36,50",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r218,218,,,,,,109°,,,"97;41,38",,,"0;00,36,36",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r219,219,,,,,,109°30′,,,"97;59,49",,,"0;00,36,22",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r220,220,,,,,,110°,,,"98;17,54",,,"0;00,36,10",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r221,221,,,,,,110°30′,,,"98;35,51",,,"0;00,35,54",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r222,222,,,,,,111°,,,"98;53,43",,,"0;00,35,44",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r223,223,,,,,,111°30′,,,"99;11,27",,,"0;00,35,28",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r224,224,,,,,,112°,,,"99;29,04",,,"0;00,35,14",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r225,225,,,,,,112°30′,,,"99;46,35",,,"0;00,35,02",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r226,226,,,,,,113°,,,"100;03,59",,,"0;00,34,48",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r227,227,,,,,,113°30′,,,"100;21,16",,,"0;00,34,34",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r228,228,,,,,,114°,,,"100;38,26",,,"0;00,34,20",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r229,229,,,,,,114°30′,,,"100;55,29",,,"0;00,34,06",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r230,230,,,,,,115°,,,"101;12,25",,,"0;00,33,52",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r231,231,,,,,,115°30′,,,"101;29,14",,,"0;00,33,38",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r232,232,,,,,,116°,,,"101;45,57",,,"0;00,33,26",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r233,233,,,,,,116°30′,,,"102;02,32",,,"0;00,33,10",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r234,234,,,,,,117°,,,"102;19,01",,,"0;00,32,58",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r235,235,,,,,,117°30′,,,"102;35,22",,,"0;00,32,42",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r236,236,,,,,,118°,,,"102;51,36",,,"0;00,32,28",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r237,237,,,,,,118°30′,,,"103;07,44",,,"0;00,32,16",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r238,238,,,,,,119°,,,"103;23,44",,,"0;00,32,00",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r239,239,,,,,,119°30′,,,"103;39,37",,,"0;00,31,46",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r240,240,,,,,,120°,,,"103;55,23",,,"0;00,31,32",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r241,241,,,,,,120°30′,,,"104;11,02",,,"0;00,31,18",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r242,242,,,,,,121°,,,"104;26,34",,,"0;00,31,04",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r243,243,,,,,,121°30′,,,"104;41,58",,,"0;00,30,48",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r244,244,,,,,,122°,,,"104;57,16",,,"0;00,30,36",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r245,245,,,,,,122°30′,,,"105;12,26",,,"0;00,30,20",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r246,246,,,,,,123°,,,"105;27,29",,,"0;00,30,06",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r247,247,,,,,,123°30′,,,"105;42,25",,,"0;00,29,52",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r248,248,,,,,,124°,,,"105;57,13",,,"0;00,29,36",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r249,249,,,,,,124°30′,,,"106;11,55",,,"0;00,29,24",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r250,250,,,,,,125°,,,"106;26,29",,,"0;00,29,08",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
I.11.r251,251,,,,,,125°30′,,,"106;40,55",,,"0;00,28,52",PENDING_PDF_ROW_ALIGNMENT,PENDING_PDF_ROW_TRANSCRIPTION,PENDING,NOT_USED,Modern formula values are QA witnesses only and may differ from Ptolemy's table by rounding; assign PDF page/row and fill raw PDF columns from Heiberg crop before using this row as source data.
